id,date,time,severity,casualties,number_of_casualties,number_of_vehicles,latitude,longitude
200501TC00257,2005-07-03,10:38:00,fatal,Pedestrian,1,1,51.577246,-0.146539
200501TC00279,2005-07-21,17:28:00,fatal,Pedestrian,1,1,51.595941,0.028063
200501TC00285,2005-07-20,20:05:00,fatal,Cyclist,1,2,51.547944,-0.047632
200501TC00286,2005-07-26,23:45:00,fatal,Car occupant,1,1,51.515571,0.005609
200501TC00288,2005-07-23,22:59:00,fatal,Motorcycle rider/passenger,1,1,51.599518,-0.028815
200501TC00303,2005-06-21,19:40:00,fatal,Motorcycle rider/passenger,1,2,51.60904,-0.049778
200501TC00307,2005-08-02,13:35:00,fatal,Car occupant,4,2,51.594004,0.009929
200501TC00330,2005-09-02,07:35:00,fatal,Motorcycle rider/passenger,1,2,51.511173,-0.010725
200501TC00343,2005-09-10,07:20:00,fatal,Car occupant,Goods vehicle occupant,3,2,51.536862,0.01736
200501TC00350,2005-09-12,01:20:00,fatal,Car occupant,3,1,51.615939,-0.086461
200501TC00354,2005-09-16,16:10:00,fatal,Pedestrian,1,1,51.575959,0.06513
200501TC00359,2005-09-17,13:40:00,fatal,Pedestrian,1,1,51.527443,-0.036976
200501TC00364,2005-09-26,06:14:00,fatal,Car occupant,1,2,51.590772,-0.0598
200501TC00391,2005-09-12,10:31:00,fatal,Pedestrian,Motorcycle rider/passenger,2,1,51.554017,-0.088773
200501TC00395,2005-10-06,21:06:00,fatal,Pedestrian,Car occupant,3,1,51.52786,-0.051231
200501TC00424,2005-10-23,01:25:00,fatal,Pedestrian,1,1,51.616468,-0.063904
200501TC00438,2005-11-24,00:53:00,fatal,Car occupant,1,1,51.59252,-0.134367
200501TD00002,2005-01-25,11:28:00,fatal,Pedestrian,1,1,51.421639,-0.002246
200501TD00025,2005-02-11,18:28:00,fatal,Pedestrian,Motorcycle rider/passenger,3,1,51.402933,0.018792
200501TD00040,2005-03-08,18:54:00,fatal,Pedestrian,1,1,51.480218,0.053024
200501TD00058,2005-03-15,21:10:00,fatal,Car occupant,1,2,51.430484,0.103881
200501TD00068,2005-04-01,20:08:00,fatal,Pedestrian,1,1,51.498678,-0.070198
200501TD00069,2005-03-28,12:30:00,fatal,Other,1,1,51.473008,0.074301
200501TD00077,2005-03-23,14:50:00,fatal,Pedestrian,1,1,51.389704,0.050407
200501TD00081,2005-03-23,17:04:00,fatal,Pedestrian,1,1,51.456004,0.059423
200501TD00085,2005-04-21,12:49:00,fatal,Pedestrian,Car occupant,3,1,51.376465,-0.027061
200501TD00097,2005-05-09,17:55:00,fatal,Car occupant,1,2,51.404724,-0.012329
200501TD00138,2005-06-29,17:35:00,fatal,Car occupant,Motorcycle rider/passenger,2,2,51.497146,-0.053694
200501TD00145,2005-07-10,18:30:00,fatal,Car occupant,1,2,51.414896,-0.061217
200501TD00153,2005-07-16,23:36:00,fatal,Car occupant,Motorcycle rider/passenger,2,2,51.415665,0.057178
200501TD00154,2005-07-17,05:17:00,fatal,Car occupant,4,1,51.4449,-0.070164
200501TD00155,2005-07-20,22:08:00,fatal,Pedestrian,1,1,51.500046,-0.087862
200501TD00168,2005-06-26,04:38:00,fatal,Car occupant,2,1,51.476741,-0.016688
200501TD00175,2005-08-08,01:24:00,fatal,Car occupant,3,1,51.381027,-0.090672
200501TD00181,2005-08-10,17:33:00,fatal,Motorcycle rider/passenger,1,1,51.474346,-0.034648
200501TD00182,2005-08-10,06:21:00,fatal,Cyclist,1,2,51.450642,0.062636
200501TD00187,2005-08-17,16:45:00,fatal,Car occupant,Motorcycle rider/passenger,2,2,51.487248,0.092809
200501TD00188,2005-08-05,09:50:00,fatal,Pedestrian,1,1,51.375421,-0.045211
200501TD00189,2005-08-20,00:15:00,fatal,Car occupant,4,2,51.364076,-0.08247
200501TD00201,2005-08-20,15:15:00,fatal,Car occupant,Motorcycle rider/passenger,2,3,51.379051,0.042458
200501TD00205,2005-09-05,18:05:00,fatal,Car occupant,Motorcycle rider/passenger,2,2,51.419414,-0.117694
200501TD00206,2005-09-02,18:50:00,fatal,Car occupant,3,2,51.345529,-0.114405
200501TD00227,2005-10-08,22:05:00,fatal,Car occupant,4,2,51.429087,0.101515
200501TD00230,2005-10-15,00:01:00,fatal,Pedestrian,2,1,51.425375,-0.005104
200501TD00235,2005-10-25,19:35:00,fatal,Motorcycle rider/passenger,1,2,51.483827,-0.091421
200501TD00256,2005-11-24,07:50:00,fatal,Pedestrian,1,1,51.477841,0.135727
200501TD00263,2005-12-06,19:17:00,fatal,Goods vehicle occupant,1,1,51.368485,0.095865
200501TD00264,2005-11-29,08:58:00,fatal,Pedestrian,1,1,51.439858,0.005167
200501TD00265,2005-11-26,14:18:00,fatal,Car occupant,Motorcycle rider/passenger,2,2,51.328344,0.015657
200501TD00270,2005-12-17,00:36:00,fatal,Pedestrian,1,1,51.430402,0.083304
200501TD00273,2005-12-21,06:10:00,fatal,Pedestrian,1,2,51.475702,-0.019037
200501TD00289,2005-12-14,21:15:00,fatal,Car occupant,Goods vehicle occupant,3,2,51.437507,0.005928
200501TD09023,2005-11-19,18:40:00,fatal,Car occupant,5,2,51.347662,-0.00963
200501TE00004,2005-01-03,22:35:00,fatal,Motorcycle rider/passenger,1,1,51.458884,-0.330845
200501TE00005,2005-01-11,13:16:00,fatal,Pedestrian,Motorcycle rider/passenger,2,1,51.48395,-0.304148
200501TE00025,2005-01-18,11:38:00,fatal,Pedestrian,1,1,51.470907,-0.367266
200501TE00072,2005-01-27,18:59:00,fatal,Pedestrian,1,2,51.489016,-0.287683
200501TE00118,2005-02-26,17:50:00,fatal,Motorcycle rider/passenger,1,2,51.474565,-0.32696
200501TE00148,2005-02-16,23:12:00,fatal,Car occupant,9,2,51.509818,-0.241076
200501TE00156,2005-02-14,18:28:00,fatal,Motorcycle rider/passenger,1,2,51.461634,-0.188945
200501TE00158,2005-03-27,05:40:00,fatal,Motorcycle rider/passenger,1,1,51.394024,-0.255153
200501TE00162,2005-03-29,20:00:00,fatal,Pedestrian,1,2,51.384704,-0.294023
200501TE00166,2005-02-16,17:15:00,fatal,Pedestrian,1,2,51.489716,-0.381287
200501TE00241,2005-06-15,16:45:00,fatal,Pedestrian,1,1,51.482698,-0.127331
200501TE00242,2005-06-22,11:45:00,fatal,Cyclist,Car occupant,2,2,51.438254,-0.36656
200501TE00243,2005-06-21,10:20:00,fatal,Cyclist,1,2,51.470377,-0.355046
200501TE00257,2005-04-03,15:36:00,fatal,Cyclist,1,2,51.463466,-0.167997
200501TE00258,2005-04-20,17:10:00,fatal,Pedestrian,1,1,51.447022,-0.128935
200501TE00261,2005-06-30,17:05:00,fatal,Motorcycle rider/passenger,1,1,51.494961,-0.239776
200501TE00265,2005-07-03,07:24:00,fatal,Pedestrian,1,1,51.369693,-0.140854
200501TE00272,2005-07-18,13:16:00,fatal,Car occupant,4,2,51.397445,-0.310656
200501TE00296,2005-08-02,13:05:00,fatal,Cyclist,1,2,51.47773,-0.372927
200501TE00297,2005-07-31,07:20:00,fatal,Car occupant,Taxi occupant,2,2,51.506652,-0.24581
200501TE00298,2005-07-31,02:00:00,fatal,Car occupant,3,2,51.410694,-0.227484
200501TE00302,2005-08-11,10:19:00,fatal,Pedestrian,1,1,51.441173,-0.106295
200501TE00322,2005-08-30,12:52:00,fatal,Pedestrian,1,1,51.508043,-0.230625
200501TE00357,2005-09-30,02:05:00,fatal,Pedestrian,1,1,51.502232,-0.22696
200501TE00365,2005-10-07,18:03:00,fatal,Motorcycle rider/passenger,1,2,51.479765,-0.140845
200501TE00369,2005-10-07,18:05:00,fatal,Pedestrian,1,1,51.48603,-0.122009
200501TE00371,2005-06-28,10:55:00,fatal,Bus/coach/minibus occupant,1,1,51.38315,-0.190465
200501TE00374,2005-10-12,22:53:00,fatal,Pedestrian,1,1,51.482881,-0.329968
200501TE00385,2005-10-23,00:09:00,fatal,Car occupant,6,4,51.515641,-0.221683
200501TE00416,2005-11-14,21:22:00,fatal,Pedestrian,1,1,51.455604,-0.103395
200501TE00417,2005-11-08,20:18:00,fatal,Pedestrian,Motorcycle rider/passenger,2,1,51.484139,-0.219884
200501TE00428,2005-11-16,21:30:00,fatal,Car occupant,1,1,51.455701,-0.36018
200501TE00435,2005-11-20,21:10:00,fatal,Pedestrian,Motorcycle rider/passenger,2,1,51.511553,-0.224869
200501TE00462,2005-12-09,15:35:00,fatal,Motorcycle rider/passenger,Bus/coach/minibus occupant,2,2,51.472386,-0.20983
200501TE00465,2005-12-14,08:29:00,fatal,Motorcycle rider/passenger,1,2,51.503078,-0.223469
200501TE00475,2005-12-15,08:25:00,fatal,Cyclist,1,2,51.479531,-0.114932
200501TE00481,2005-12-28,10:25:00,fatal,Pedestrian,Car occupant,2,1,51.49258,-0.267094
200501TE00482,2005-12-21,05:19:00,fatal,Pedestrian,1,1,51.449398,-0.131285
200545EL66620,2005-03-22,20:43:00,fatal,Car occupant,Goods vehicle occupant,2,4,51.369677,-0.318287
200545EL77057,2005-11-27,07:47:00,fatal,Car occupant,1,1,51.344217,-0.330132
200545EL77996,2005-07-01,10:08:00,fatal,Cyclist,1,2,51.377182,-0.352786
200545EL78684,2005-12-21,03:35:00,fatal,Pedestrian,Car occupant,2,1,51.349694,-0.335821
200545EP63648,2005-01-19,22:00:00,fatal,Motorcycle rider/passenger,1,1,51.337366,-0.242948
200545EP65941,2005-03-28,12:22:00,fatal,Cyclist,1,2,51.347187,-0.250183
200545EP66154,2005-03-24,06:44:00,fatal,Car occupant,2,2,51.336424,-0.300985
200545RE73398,2005-09-13,10:03:00,fatal,Car occupant,3,2,51.3257,-0.232629
200601TA00032,2006-02-03,09:30:00,fatal,Pedestrian,1,1,51.574718,-0.067844
200601TA00077,2006-04-14,16:44:00,fatal,Pedestrian,1,1,51.553986,-0.165661
200601TA00118,2006-06-11,07:15:00,fatal,Pedestrian,1,1,51.588684,-0.069561
200601TA00149,2006-07-21,18:03:00,fatal,Cyclist,1,2,51.528563,-0.127468
200601TA00153,2006-07-15,18:00:00,fatal,Motorcycle rider/passenger,1,2,51.624401,-0.081482
200601TA00174,2006-08-07,19:05:00,fatal,Pedestrian,1,1,51.522075,-0.172277
200601TA00199,2006-09-05,20:42:00,fatal,Motorcycle rider/passenger,1,2,51.495438,-0.1768
200601TA00200,2006-09-05,21:45:00,fatal,Cyclist,1,2,51.559505,-0.122302
200601TA00205,2006-09-05,13:00:00,fatal,Cyclist,1,2,51.53438,-0.188654
200601TA00209,2006-09-08,17:08:00,fatal,Motorcycle rider/passenger,1,1,51.59168,-0.12112
200601TA00210,2006-09-11,21:30:00,fatal,Pedestrian,1,1,51.509128,-0.132444
200601TA00240,2006-10-17,08:40:00,fatal,Cyclist,1,2,51.486931,-0.179156
200601TA00243,2006-10-04,14:20:00,fatal,Pedestrian,1,1,51.522933,-0.158116
200601TA00263,2006-11-09,09:33:00,fatal,Pedestrian,1,1,51.541546,-0.175246
200601TA00274,2006-11-20,02:28:00,fatal,Car occupant,2,1,51.519578,-0.185206
200601TA00278,2006-12-04,12:50:00,fatal,Car occupant,1,3,51.512447,-0.189236
200601TA00292,2006-12-21,09:17:00,fatal,Cyclist,1,2,51.533676,-0.126681
200601TA00294,2006-12-22,04:00:00,fatal,Car occupant,1,1,51.604919,-0.083459
200601TA00296,2006-12-21,17:59:00,fatal,Pedestrian,1,1,51.554067,-0.16508
200601TB00007,2006-01-14,03:06:00,fatal,Car occupant,Other,4,2,51.583527,-0.251078
200601TB00013,2006-01-16,11:55:00,fatal,Pedestrian,1,1,51.527262,-0.35242
200601TB00019,2006-01-25,19:10:00,fatal,Pedestrian,Motorcycle rider/passenger,2,1,51.519855,-0.262888
200601TB00029,2006-02-02,10:28:00,fatal,Cyclist,1,2,51.508254,-0.275001
200601TB00031,2006-02-06,19:45:00,fatal,Car occupant,1,3,51.580637,-0.232281
200601TB00058,2006-03-04,22:20:00,fatal,Pedestrian,1,1,51.559693,-0.250838
200601TB00068,2006-03-09,19:11:00,fatal,Pedestrian,1,1,51.593207,-0.219088
200601TB00084,2006-03-24,18:29:00,fatal,Pedestrian,1,1,51.585613,-0.181276
200601TB00087,2006-04-04,09:49:00,fatal,Pedestrian,1,1,51.540438,-0.299021
200601TB00099,2006-04-26,15:29:00,fatal,Goods vehicle occupant,1,1,51.601143,-0.173724
200601TB00118,2006-05-11,16:23:00,fatal,Motorcycle rider/passenger,1,2,51.589784,-0.254591
200601TB00124,2006-05-25,00:38:00,fatal,Pedestrian,Car occupant,2,2,51.50949,-0.329284
200601TB00149,2006-06-12,05:50:00,fatal,Cyclist,1,2,51.544643,-0.272904
200601TB00153,2006-06-16,01:20:00,fatal,Motorcycle rider/passenger,1,1,51.557036,-0.253537
200601TB00156,2006-06-20,03:25:00,fatal,Pedestrian,1,1,51.584016,-0.217859
200601TB00160,2006-06-24,20:52:00,fatal,Car occupant,Motorcycle rider/passenger,4,3,51.51504,-0.365833
200601TB00171,2006-07-12,15:15:00,fatal,Pedestrian,1,1,51.535968,-0.245836
200601TB00179,2006-07-20,12:30:00,fatal,Motorcycle rider/passenger,1,2,51.597112,-0.197999
200601TB00205,2006-08-28,00:18:00,fatal,Pedestrian,Motorcycle rider/passenger,2,1,51.574512,-0.213757
200601TB00209,2006-09-04,02:10:00,fatal,Car occupant,1,4,51.595152,-0.216846
200601TB00219,2006-08-27,18:15:00,fatal,Motorcycle rider/passenger,1,2,51.513127,-0.282312
200601TB00227,2006-09-21,11:35:00,fatal,Bus/coach/minibus occupant,1,1,51.547043,-0.228824
200601TB00240,2006-10-21,04:24:00,fatal,Motorcycle rider/passenger,2,1,51.552829,-0.254852
200601TB00256,2006-11-15,06:34:00,fatal,Taxi occupant,Goods vehicle occupant,2,2,51.563112,-0.312314
200601TB00266,2006-11-17,23:53:00,fatal,Car occupant,3,2,51.572736,-0.227104
200601TB00283,2006-12-02,12:35:00,fatal,Pedestrian,1,1,51.521306,-0.263697
200601TB00293,2006-12-27,18:30:00,fatal,Pedestrian,1,3,51.55335,-0.21776
200601TB09031,2006-12-10,23:50:00,fatal,Car occupant,2,4,51.532701,-0.33002
200601TC00027,2006-02-04,16:40:00,fatal,Car occupant,3,3,51.507209,-0.010321
200601TC00071,2006-03-19,04:09:00,fatal,Pedestrian,1,2,51.577599,0.043411
200601TC00085,2006-03-21,23:50:00,fatal,Car occupant,2,2,51.608079,-0.029888
200601TC00117,2006-04-24,17:11:00,fatal,Pedestrian,1,1,51.543082,0.000761
200601TC00125,2006-05-08,01:11:00,fatal,Car occupant,2,4,51.574739,-0.08011
200601TC00142,2006-05-28,00:40:00,fatal,Motorcycle rider/passenger,1,3,51.599285,-0.057993
200601TC00165,2006-06-16,22:59:00,fatal,Pedestrian,1,1,51.509244,-0.003027
200601TC00192,2006-07-15,15:40:00,fatal,Pedestrian,1,1,51.541618,0.03877
200601TC00208,2006-07-24,20:22:00,fatal,Cyclist,1,3,51.524816,-0.019789
200601TC00271,2006-09-17,15:35:00,fatal,Pedestrian,1,1,51.5531,0.086454
200601TC00273,2006-09-18,10:27:00,fatal,Cyclist,1,3,51.546075,-0.054202
200601TC00294,2006-10-06,06:05:00,fatal,Motorcycle rider/passenger,1,4,51.612821,-0.132957
200601TC00301,2006-10-13,17:43:00,fatal,Pedestrian,1,1,51.518983,-0.074529
200601TC00336,2006-11-12,16:55:00,fatal,Cyclist,1,2,51.542916,0.026136
200601TC00378,2006-12-18,19:15:00,fatal,Motorcycle rider/passenger,1,3,51.511661,-0.007677
200601TD00016,2006-01-17,23:45:00,fatal,Car occupant,2,1,51.401496,0.044608
200601TD00030,2006-02-16,19:12:00,fatal,Pedestrian,1,1,51.392747,0.030562
200601TD00047,2006-03-12,11:49:00,fatal,Pedestrian,Car occupant,6,2,51.485999,0.051556
200601TD00061,2006-03-23,14:00:00,fatal,Motorcycle rider/passenger,1,1,51.410869,0.069042
200601TD00071,2006-02-17,13:58:00,fatal,Pedestrian,1,1,51.426095,0.021108
200601TD00073,2006-04-08,06:30:00,fatal,Car occupant,3,6,51.34331,-0.066537
200601TD00074,2006-03-29,20:10:00,fatal,Motorcycle rider/passenger,1,1,51.464516,0.030292
200601TD00089,2006-04-15,21:03:00,fatal,Pedestrian,1,1,51.431239,0.051115
200601TD00108,2006-05-24,14:47:00,fatal,Pedestrian,Car occupant,4,1,51.347917,-0.067779
200601TD00131,2006-06-10,10:44:00,fatal,Pedestrian,1,1,51.507333,-0.115802
200601TD00149,2006-06-18,18:44:00,fatal,Pedestrian,1,1,51.481025,-0.10162
200601TD00188,2006-07-24,23:30:00,fatal,Pedestrian,1,1,51.438987,0.050311
200601TD00191,2006-07-26,00:43:00,fatal,Pedestrian,1,1,51.419758,-0.077983
200601TD00193,2006-07-24,23:44:00,fatal,Pedestrian,1,1,51.489158,0.086558
200601TD00207,2006-07-27,23:55:00,fatal,Cyclist,1,2,51.436671,0.099848
200601TD00214,2006-08-22,17:13:00,fatal,Car occupant,Motorcycle rider/passenger,2,3,51.434509,0.120036
200601TD00222,2006-08-16,19:00:00,fatal,Pedestrian,1,1,51.445084,-0.070444
200601TD00230,2006-08-26,00:29:00,fatal,Pedestrian,Car occupant,2,2,51.426069,-0.051681
200601TD00237,2006-09-10,23:45:00,fatal,Pedestrian,Motorcycle rider/passenger,2,1,51.486036,-0.094498
200601TD00246,2006-07-23,03:06:00,fatal,Motorcycle rider/passenger,1,1,51.350922,-0.142332
200601TD00254,2006-09-12,12:50:00,fatal,Car occupant,4,2,51.343018,-0.114795
200601TD00255,2006-09-04,21:09:00,fatal,Cyclist,Car occupant,3,2,51.420541,-0.001143
200601TD00264,2006-09-25,19:29:00,fatal,Motorcycle rider/passenger,1,2,51.478798,-0.064412
200601TD00294,2006-09-07,09:35:00,fatal,Pedestrian,1,1,51.422489,-0.102033
200601TD00295,2006-09-15,11:35:00,fatal,Bus/coach/minibus occupant,1,1,51.450645,0.087824
200601TD00314,2006-10-20,13:18:00,fatal,Pedestrian,2,1,51.487757,-0.067778
200601TD00315,2006-10-26,13:17:00,fatal,Pedestrian,Motorcycle rider/passenger,2,1,51.369983,-0.086246
200601TD00316,2006-10-27,15:23:00,fatal,Motorcycle rider/passenger,1,2,51.468287,0.071783
200601TD00319,2006-11-15,08:11:00,fatal,Car occupant,Motorcycle rider/passenger,2,2,51.487826,0.115739
200601TD00322,2006-10-27,00:35:00,fatal,Goods vehicle occupant,1,1,51.486496,0.017728
200601TD00329,2006-12-04,09:44:00,fatal,Pedestrian,1,1,51.466059,-0.066247
200601TD00343,2006-11-26,23:15:00,fatal,Car occupant,2,1,51.385425,-0.025095
200601TD00345,2006-12-19,17:30:00,fatal,Pedestrian,1,1,51.464298,-0.129525
200601TD00358,2006-12-17,04:45:00,fatal,Car occupant,Taxi occupant,5,3,51.45817,-0.095227
200601TD00366,2006-12-15,13:10:00,fatal,Car occupant,1,6,51.451695,0.048722
200601TD09019,2006-12-20,07:30:00,fatal,Car occupant,Motorcycle rider/passenger,2,2,51.41168,0.119267
200601TD09038,2006-12-28,02:10:00,fatal,Car occupant,2,2,51.47416,0.070177
200601TD09039,2006-12-03,20:20:00,fatal,Motorcycle rider/passenger,1,3,51.328382,-0.127453
200601TD09071,2006-12-20,01:10:00,fatal,Goods vehicle occupant,2,1,51.412247,0.112822
200601TE00006,2006-01-14,03:16:00,fatal,Car occupant,3,1,51.350837,-0.137022
200601TE00016,2006-01-12,09:32:00,fatal,Cyclist,1,2,51.50063,-0.118383
200601TE00023,2006-02-02,17:18:00,fatal,Pedestrian,1,1,51.399907,-0.23969
200601TE00025,2006-01-04,22:43:00,fatal,Pedestrian,1,1,51.437202,-0.105452
200601TE00034,2006-02-14,12:02:00,fatal,Pedestrian,1,1,51.416901,-0.370054
200601TE00043,2006-02-18,00:09:00,fatal,Pedestrian,Motorcycle rider/passenger,3,1,51.45887,-0.190494
200601TE00046,2006-02-17,13:10:00,fatal,Pedestrian,1,1,51.514497,-0.235275
200601TE00054,2006-02-24,06:50:00,fatal,Motorcycle rider/passenger,Goods vehicle occupant,2,2,51.434029,-0.224423
200601TE00082,2006-03-14,11:55:00,fatal,Cyclist,1,2,51.411634,-0.303087
200601TE00088,2006-03-25,22:18:00,fatal,Car occupant,3,3,51.482748,-0.113647
200601TE00096,2006-03-29,18:20:00,fatal,Motorcycle rider/passenger,1,2,51.446428,-0.235599
200601TE00098,2006-04-02,19:25:00,fatal,Motorcycle rider/passenger,2,1,51.45954,-0.198961
200601TE00116,2006-04-09,01:25:00,fatal,Car occupant,2,1,51.456678,-0.153731
200601TE00119,2006-04-14,22:00:00,fatal,Car occupant,4,1,51.495702,-0.339872
200601TE00135,2006-05-05,09:20:00,fatal,Pedestrian,1,1,51.470541,-0.328547
200601TE00210,2006-08-09,14:43:00,fatal,Pedestrian,Motorcycle rider/passenger,2,1,51.415684,-0.18918
200601TE00214,2006-08-12,00:04:00,fatal,Car occupant,2,1,51.404527,-0.235918
200601TE00222,2006-08-26,19:56:00,fatal,Motorcycle rider/passenger,1,3,51.443957,-0.168347
200601TE00240,2006-09-08,17:09:00,fatal,Pedestrian,1,1,51.438967,-0.165525
200601TE00243,2006-09-10,04:35:00,fatal,Car occupant,3,1,51.515082,-0.226317
200601TE00266,2006-09-26,12:00:00,fatal,Pedestrian,1,1,51.480675,-0.199136
200601TE00273,2006-10-15,15:31:00,fatal,Motorcycle rider/passenger,2,1,51.373774,-0.296872
200601TE00274,2006-10-16,02:45:00,fatal,Pedestrian,1,1,51.474782,-0.342216
200601TE00302,2006-11-09,02:40:00,fatal,Car occupant,3,1,51.471809,-0.237067
200601TE00323,2006-12-10,03:59:00,fatal,Car occupant,4,2,51.437284,-0.304582
200601TE00328,2006-12-14,18:55:00,fatal,Pedestrian,Car occupant,2,1,51.491159,-0.298983
200601TE00334,2006-12-19,14:30:00,fatal,Car occupant,1,3,51.397988,-0.207993
200601TE00337,2006-12-31,03:07:00,fatal,Car occupant,1,1,51.466669,-0.236114
200601TE09070,2006-12-27,22:30:00,fatal,Pedestrian,1,1,51.457285,-0.307152
200601TE09079,2006-02-27,14:35:00,fatal,Bus/coach/minibus occupant,1,1,51.526553,-0.365997
200645EL85278,2006-05-06,07:58:00,fatal,Cyclist,1,2,51.375644,-0.320511
200645EP83038,2006-01-14,18:34:00,fatal,Car occupant,3,2,51.344912,-0.230454
200645EP86740,2006-06-11,12:12:00,fatal,Motorcycle rider/passenger,1,1,51.350096,-0.282672
200645EP90218,2006-08-18,06:45:00,fatal,Motorcycle rider/passenger,1,3,51.364219,-0.258584
200645EP91065,2006-09-08,09:11:00,fatal,Cyclist,1,2,51.336352,-0.265383
200645EP95034,2006-11-23,15:09:00,fatal,Car occupant,1,1,51.310276,-0.235518
200645MO87085,2006-06-15,19:43:00,fatal,Car occupant,Motorcycle rider/passenger,3,2,51.320589,-0.28808
200645RE83444,2006-03-31,17:40:00,fatal,Car occupant,6,3,51.322309,-0.210657
200701BS67370,2007-10-03,03:30:00,fatal,Car occupant,Taxi occupant,3,2,51.48226,-0.179486
200701BS68302,2007-11-24,13:00:00,fatal,Pedestrian,Car occupant,5,1,51.486795,-0.170375
200701CP00318,2007-11-19,04:53:00,fatal,Taxi occupant,Goods vehicle occupant,7,2,51.516045,-0.081859
200701CW65735,2007-07-17,12:40:00,fatal,Pedestrian,1,1,51.490623,-0.173679
200701CW66615,2007-08-07,20:26:00,fatal,Pedestrian,1,1,51.488756,-0.129388
200701CW67150,2007-09-27,17:00:00,fatal,Pedestrian,1,1,51.490156,-0.132644
200701CW67746,2007-11-01,07:50:00,fatal,Motorcycle rider/passenger,1,2,51.518039,-0.155719
200701EK69009,2007-11-24,02:40:00,fatal,Pedestrian,1,1,51.516285,-0.130134
200701FH68338,2007-10-30,10:18:00,fatal,Pedestrian,1,1,51.490654,-0.216605
200701FH68456,2007-12-20,13:20:00,fatal,Pedestrian,1,1,51.493026,-0.224724
200701FH68931,2007-12-28,08:50:00,fatal,Pedestrian,1,1,51.499209,-0.241197
200701GD69027,2007-04-14,01:10:00,fatal,Cyclist,1,2,51.536489,-0.061821
200701HT67114,2007-09-15,23:20:00,fatal,Car occupant,Bus/coach/minibus occupant,4,2,51.512702,-0.000137
200701HT68353,2007-08-31,16:32:00,fatal,Pedestrian,1,1,51.532145,-0.033169
200701JC64700,2007-07-28,07:10:00,fatal,Car occupant,1,1,51.59006,-0.017242
200701JC66581,2007-08-28,05:45:00,fatal,Cyclist,1,2,51.590675,-0.02169
200701JI66393,2007-08-01,23:31:00,fatal,Motorcycle rider/passenger,1,1,51.576424,0.038595
200701JI66586,2007-08-28,02:41:00,fatal,Car occupant,2,1,51.572943,0.047387
200701JI66629,2007-08-26,21:05:00,fatal,Pedestrian,1,1,51.587846,0.028135
200701JI68331,2007-10-09,05:05:00,fatal,Pedestrian,1,1,51.559399,0.076066
200701KF66549,2007-08-25,00:22:00,fatal,Car occupant,Bus/coach/minibus occupant,7,2,51.52304,0.057257
200701KF66609,2007-08-17,05:20:00,fatal,Pedestrian,1,1,51.544023,0.014071
200701KF67060,2007-09-07,00:35:00,fatal,Cyclist,1,2,51.519607,0.016741
200701KF67626,2007-10-08,11:40:00,fatal,Pedestrian,1,1,51.509305,0.060961
200701KF68418,2007-11-21,16:40:00,fatal,Pedestrian,1,1,51.538971,-0.000716
200701KG67550,2007-10-27,22:05:00,fatal,Pedestrian,3,1,51.537096,0.071013
200701KG68180,2007-08-19,02:35:00,fatal,Car occupant,8,2,51.532778,0.111479
200701LX62765,2007-05-20,19:16:00,fatal,Pedestrian,1,1,51.486332,-0.124014
200701LX69028,2007-06-20,10:00:00,fatal,Pedestrian,1,1,51.41735,-0.140503
200701MD62803,2007-05-09,21:27:00,fatal,Pedestrian,1,2,51.469171,-0.0641
200701MD67252,2007-09-04,10:10:00,fatal,Car occupant,2,3,51.478924,-0.094074
200701MD68042,2007-07-21,06:26:00,fatal,Car occupant,2,1,51.432172,-0.072714
200701MD68486,2007-12-07,06:24:00,fatal,Pedestrian,1,1,51.473706,-0.082916
200701NI66593,2007-08-24,21:20:00,fatal,Car occupant,Motorcycle rider/passenger,2,2,51.553212,-0.133668
200701NI68671,2007-12-07,11:38:00,fatal,Pedestrian,1,1,51.566106,-0.135882
200701PL68366,2007-05-14,06:51:00,fatal,Pedestrian,1,1,51.438656,-0.019346
200701PL68997,2007-12-17,11:50:00,fatal,Pedestrian,1,1,51.449078,0.012911
200701PY67189,2007-09-22,17:10:00,fatal,Pedestrian,1,2,51.420057,0.047738
200701PY67611,2007-10-28,19:06:00,fatal,Pedestrian,1,1,51.40882,0.011143
200701PY68684,2007-12-01,08:42:00,fatal,Car occupant,2,3,51.391879,0.090178
200701PY68987,2007-12-22,11:10:00,fatal,Pedestrian,1,1,51.407646,-0.025575
200701QK62081,2007-04-30,17:49:00,fatal,Pedestrian,1,1,51.567076,-0.227468
200701QK63086,2007-06-14,11:20:00,fatal,Pedestrian,Cyclist,2,2,51.537972,-0.302573
200701QK66977,2007-09-02,14:48:00,fatal,Motorcycle rider/passenger,1,1,51.538585,-0.246456
200701QK67808,2007-11-23,15:05:00,fatal,Pedestrian,1,1,51.554735,-0.250019
200701QK68024,2007-08-20,18:14:00,fatal,Pedestrian,1,1,51.548448,-0.226606
200701QK68041,2007-06-14,09:16:00,fatal,Pedestrian,Car occupant,2,1,51.541611,-0.232352
200701QK68383,2007-10-25,22:20:00,fatal,Car occupant,1,2,51.568097,-0.321364
200701QK68906,2007-11-18,01:59:00,fatal,Car occupant,2,2,51.550445,-0.313216
200701QK69004,2007-11-03,11:04:00,fatal,Motorcycle rider/passenger,1,6,51.539378,-0.257385
200701RG66754,2007-08-30,23:51:00,fatal,Car occupant,3,2,51.493574,0.116149
